,species,genus,subfamily,family,order,Match,Maximum Possible
174,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,70,190
175,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,70,190
176,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,70,190
177,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,70,190
178,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,70,190
179,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,69,190
180,Mus musculus,Mus,Murinae,Muridae,Rodentia,69,190
181,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,69,190
182,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,69,190
183,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,69,190
184,Cavia porcellus,Cavia,,Caviidae,Rodentia,69,190
185,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,68,190
186,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,68,190
187,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,68,190
188,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,68,190
189,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,67,190
190,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,67,190
191,Molossus molossus,Molossus,,Molossidae,Chiroptera,67,190
192,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,67,190
193,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,67,190
194,Mus caroli,Mus,Murinae,Muridae,Rodentia,66,190
195,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,66,190
196,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,66,190
197,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,65,190
198,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,65,190
199,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,65,190
200,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,64,190
201,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,64,190
202,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,63,190
203,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,63,190
204,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,63,190
205,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,62,190
206,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,60,190
207,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,58,190
208,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,57,190
209,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,55,190
210,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,55,190
