,species,genus,subfamily,family,order,Match,Maximum Possible
119,Ursus maritimus,Ursus,,Ursidae,Carnivora,50,132
120,Ailuropoda melanoleuca,Ailuropoda,,Ursidae,Carnivora,50,132
121,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,49,132
122,Canis lupus dingo,Canis,,Canidae,Carnivora,49,132
123,Canis lupus familiaris,Canis,,Canidae,Carnivora,49,132
124,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,49,132
125,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,49,132
126,Vulpes vulpes,Vulpes,,Canidae,Carnivora,49,132
127,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,49,132
128,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,49,132
129,Carlito syrichta,Carlito,,Tarsiidae,Primates,49,132
130,Otolemur garnettii,Otolemur,,Galagidae,Primates,49,132
131,Cavia porcellus,Cavia,,Caviidae,Rodentia,49,132
