,species,genus,subfamily,family,order,Match,Maximum Possible
69,Camelus bactrianus,Camelus,,Camelidae,Artiodactyla,74,154
70,Perognathus longimembris pacificus,Perognathus,Perognathinae,Heteromyidae,Rodentia,74,154
71,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,73,154
72,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,73,154
73,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,73,154
74,Manis pentadactyla,Manis,,Manidae,Pholidota,73,154
75,Zalophus californianus,Zalophus,,Otariidae,Carnivora,73,154
76,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,73,154
77,Manis javanica,Manis,,Manidae,Pholidota,73,154
78,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,73,154
79,Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,73,154
80,Bos indicus x Bos taurus,Bos,Bovinae,Bovidae,Artiodactyla,73,154
81,Panthera pardus,Panthera,Pantherinae,Felidae,Carnivora,73,154
82,Bison bison bison,Bison,Bovinae,Bovidae,Artiodactyla,73,154
83,Bubalus bubalis,Bubalus,Bovinae,Bovidae,Artiodactyla,73,154
84,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,73,154
85,Mirounga leonina,Mirounga,Monachinae,Phocidae,Carnivora,73,154
86,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,72,154
87,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,72,154
88,Suricata suricatta,Suricata,,Herpestidae,Carnivora,72,154
89,Mesocricetus auratus,Mesocricetus,Cricetinae,Cricetidae,Rodentia,72,154
90,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,71,154
91,Callithrix jacchus,Callithrix,Callitrichinae,Cebidae,Primates,71,154
92,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,71,154
93,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,71,154
94,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,71,154
95,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,71,154
96,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,71,154
97,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,71,154
98,Bubalus kerabau,Bubalus,Bovinae,Bovidae,Artiodactyla,71,154
99,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,71,154
100,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,71,154
101,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,70,154
102,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,70,154
103,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,70,154
104,Equus caballus,Equus,,Equidae,Perissodactyla,70,154
105,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,70,154
106,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,70,154
107,Equus quagga,Equus,,Equidae,Perissodactyla,70,154
108,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,70,154
109,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,70,154
110,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,70,154
111,Equus asinus,Equus,,Equidae,Perissodactyla,70,154
112,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,69,154
113,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,69,154
114,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,69,154
115,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,69,154
116,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,69,154
117,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,69,154
118,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,69,154
119,Phocoena sinus,Phocoena,,Phocoenidae,Artiodactyla,69,154
120,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,69,154
121,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,69,154
122,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,69,154
123,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,69,154
