,species,genus,subfamily,family,order,Match,Maximum Possible
89,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,79,133
90,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,79,133
91,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,79,133
92,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,79,133
93,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,79,133
94,Dipodomys ordii,Dipodomys,Dipodomyinae,Heteromyidae,Rodentia,79,133
95,Manis pentadactyla,Manis,,Manidae,Pholidota,79,133
96,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,79,133
97,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,79,133
98,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,79,133
