,species,genus,subfamily,family,order,Match,Maximum Possible
142,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,173,261
143,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,173,261
144,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,173,261
145,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,173,261
146,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,173,261
147,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,173,261
148,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,173,261
149,Hipposideros armiger,Hipposideros,,Hipposideridae,Chiroptera,173,261
150,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,173,261
151,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,172,261
152,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,172,261
153,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,172,261
154,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,172,261
155,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,172,261
156,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,172,261
157,Oryx dammah,Oryx,Hippotraginae,Bovidae,Artiodactyla,172,261
158,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,172,261
159,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,171,261
160,Pan troglodytes,Pan,Homininae,Hominidae,Primates,171,261
161,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,171,261
162,Pan paniscus,Pan,Homininae,Hominidae,Primates,171,261
163,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,171,261
164,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,171,261
165,Capra hircus,Capra,Caprinae,Bovidae,Artiodactyla,171,261
166,Homo sapiens,Homo,Homininae,Hominidae,Primates,170,261
167,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,170,261
168,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,170,261
169,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,170,261
170,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,170,261
171,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,169,261
172,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,169,261
173,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,169,261
174,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,168,261
175,Otolemur garnettii,Otolemur,,Galagidae,Primates,168,261
176,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,168,261
177,Octodon degus,Octodon,,Octodontidae,Rodentia,167,261
178,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,167,261
179,Sus scrofa,Sus,,Suidae,Artiodactyla,167,261
180,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,167,261
181,Orycteropus afer afer,Orycteropus,,Orycteropodidae,Tubulidentata,167,261
182,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,167,261
183,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,167,261
