,species,genus,subfamily,family,order,Match,Maximum Possible
102,Bos javanicus,Bos,Bovinae,Bovidae,Artiodactyla,81,145
103,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,81,145
104,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,80,145
105,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,80,145
106,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,80,145
107,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,80,145
108,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,80,145
109,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,80,145
110,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,80,145
111,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,80,145
112,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,80,145
113,Castor canadensis,Castor,,Castoridae,Rodentia,80,145
114,Bos mutus,Bos,Bovinae,Bovidae,Artiodactyla,80,145
115,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,80,145
116,Bos indicus,Bos,Bovinae,Bovidae,Artiodactyla,80,145
117,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,79,145
118,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,79,145
119,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,79,145
120,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,79,145
121,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,79,145
122,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,79,145
123,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,79,145
124,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,79,145
125,Tupaia chinensis,Tupaia,,Tupaiidae,Scandentia,79,145
126,Erinaceus europaeus,Erinaceus,Erinaceinae,Erinaceidae,Eulipotyphla,79,145
127,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,79,145
128,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,79,145
129,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,78,145
130,Hylobates moloch,Hylobates,,Hylobatidae,Primates,78,145
131,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,78,145
