,species,genus,subfamily,family,order,Match,Maximum Possible
197,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,90,157
198,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,90,157
199,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,89,157
200,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,89,157
201,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,89,157
202,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,89,157
203,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,89,157
204,Balaenoptera ricei,Balaenoptera,,Balaenopteridae,Artiodactyla,88,157
205,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,87,157
206,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,87,157
207,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,86,157
208,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,86,157
209,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,85,157
210,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,80,157
