,species,genus,subfamily,family,order,Match,Maximum Possible
187,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,178,277
188,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,178,277
189,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,178,277
190,Molossus molossus,Molossus,,Molossidae,Chiroptera,178,277
191,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,178,277
192,Ovis aries,Ovis,Caprinae,Bovidae,Artiodactyla,178,277
193,Artibeus jamaicensis,Artibeus,Stenodermatinae,Phyllostomidae,Chiroptera,178,277
194,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,177,277
195,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,177,277
196,Otolemur garnettii,Otolemur,,Galagidae,Primates,176,277
197,Carlito syrichta,Carlito,,Tarsiidae,Primates,176,277
198,Budorcas taxicolor,Budorcas,Caprinae,Bovidae,Artiodactyla,175,277
199,Trichechus manatus latirostris,Trichechus,,Trichechidae,Sirenia,175,277
200,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,175,277
201,Apodemus sylvaticus,Apodemus,Murinae,Muridae,Rodentia,175,277
202,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,174,277
203,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,174,277
204,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,174,277
205,Mus musculus,Mus,Murinae,Muridae,Rodentia,173,277
206,Cavia porcellus,Cavia,,Caviidae,Rodentia,173,277
207,Mus caroli,Mus,Murinae,Muridae,Rodentia,173,277
208,Mastomys coucha,Mastomys,Murinae,Muridae,Rodentia,171,277
209,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,170,277
210,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,169,277
