,species,genus,subfamily,family,order,Match,Maximum Possible
178,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,123,183
179,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,123,183
180,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,123,183
181,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,123,183
182,Mus musculus,Mus,Murinae,Muridae,Rodentia,122,183
183,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,122,183
184,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,122,183
185,Homo sapiens,Homo,Homininae,Hominidae,Primates,122,183
186,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,122,183
187,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,122,183
188,Cavia porcellus,Cavia,,Caviidae,Rodentia,122,183
189,Manis javanica,Manis,,Manidae,Pholidota,122,183
190,Manis pentadactyla,Manis,,Manidae,Pholidota,122,183
191,Sapajus apella,Sapajus,Cebinae,Cebidae,Primates,121,183
192,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,121,183
193,Pteropus giganteus,Pteropus,Pteropodinae,Pteropodidae,Chiroptera,121,183
194,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,121,183
195,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,121,183
196,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,121,183
197,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,120,183
198,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,120,183
199,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,120,183
200,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,120,183
201,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,120,183
202,Balaenoptera musculus,Balaenoptera,,Balaenopteridae,Artiodactyla,119,183
203,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,119,183
204,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,119,183
205,Mus caroli,Mus,Murinae,Muridae,Rodentia,119,183
206,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,118,183
207,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,118,183
208,Aotus nancymaae,Aotus,,Aotidae,Primates,116,183
209,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,114,183
210,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,109,183
